Uniq_id,Username,Score,Review
21fa3d1be8846c30f14f9af359a66135,onwn4132,1,I ordered these online. Recd 1st pair and they were the wrong size. Called Pennys and they shipped me a new pair. Again the wrong size. I had ordered size 52 with a 28 inseam. Both pairs came unhemmed. Returned both pairs and didnt reorder. I figured 2 times was suffient to get them right.
a171d5d9274340bfd690e5b7ecdc8e96,djnn1434,1,This yoga mat is light durable and rolls up for easy transport
a171d5d9274340bfd690e5b7ecdc8e96,xoox3343,4,This is an excellent mat with good thickness and quality construction. It sticks to floor and doesnt move. The mat also offers a non slip surface for feet and body.
a171d5d9274340bfd690e5b7ecdc8e96,ermq1311,0,"I work out at minimum 6 days a week at home. I have wood floors and needed something for push ups, yoga, Pilates, etc. This mat is comfortable, stays in place and is durable. I purchased the mat on sale and feel I got more than my moneys worth in its first use!"
af5a0a9045952a7305b06c71c87af368,qdbd2331,0,These are great swim bottoms to have on hand when yo want to be a little more modest or if you didnt get your bikini wax. Hides flaws you dont want anyone to see.
af5a0a9045952a7305b06c71c87af368,kasc1333,1,I did not keep these swim bottoms because they were too skimpy. I like more of my behind covered up.
af5a0a9045952a7305b06c71c87af368,tvld1232,1,"These bottoms fit great! Good quality, not too low"
af5a0a9045952a7305b06c71c87af368,dbmj2241,3,"love it, I ordered it on line and was very satifised"
af5a0a9045952a7305b06c71c87af368,tmxl3312,2,"Ordered these for my daughter, she is happy with them, so I am too!"
5502a3caa0723d5eec060677f1569b4f,gaxr3412,2,"They were fine overall, I just did not care for the way they fit me"
5502a3caa0723d5eec060677f1569b4f,gtku1341,0,"This is my eighth pair of Liz Claiborne jeans. I find they are the most comfortable, best fitting and classiest looking jeans. Because of the stretch, I do go down one size. When washing, I turn my jeans wrong-side out and wash in cold water on delicate cycle; dry on medium temp. Even my first pair, purchased four years ago, still looks good!"
5502a3caa0723d5eec060677f1569b4f,nyog4112,3,These pants fit well with just enough stretch. Would definitely purchase again.
5502a3caa0723d5eec060677f1569b4f,naau3141,2,"Soft fabric and just the right stretch!!Got the dark denim and black, wish they had more colors"
5502a3caa0723d5eec060677f1569b4f,gixi3314,2,Ive always been pleased with Liz Claiborne items but these arent as good of quailty fabric. Fit is OK. Stitching not great! I got short and they definitely are short! Too short in comparison of description.
5502a3caa0723d5eec060677f1569b4f,zxiw3142,0,"One of the fashion rules is that hourglass shapes should stick to bootcut or flare leg jeans. These skinny jeans broke the rule. I wear a 14 in these. They fit so good I bought a second pair! It covers all of my but and hips and slims just where it needs to without the sucked on look I normally get with most skinnys. If you are a curvy girl and you want skinnys, this is my pick. I just wish they offered them in lighter shades...hint, hint."
5502a3caa0723d5eec060677f1569b4f,dxsb2213,0,"I tend to not wear jeans because Ive got a fanny. What can I say? Other styles are more flattering until I found these. The sturdy twill has just the right forgiveness for trouble spots, and just enough spandex to firm up the tummy. Perfect fit. True to size."
5502a3caa0723d5eec060677f1569b4f,pnow3432,2,Difficult to find jeans that are curvy in order to prevent gap in the back. These are great!
1855d9a6c87cf3418786397fdc1ab6cb,dmsu4412,4,Fun and stylish. Fit is great. Love it. The fringe is so cute on my daughter and the statements are great and fun.
6af678f46537cf4f0a3932604c96435d,gcas1421,2,"I purchased this handbag in the caramel color. Quality is awesome...very beautiful, classy and roomy."
6af678f46537cf4f0a3932604c96435d,svyy4134,2,Love the color and all the compartments. Will get a lot of use out of this since it matches everything!
6af678f46537cf4f0a3932604c96435d,uzci4142,0,"This handbag is a wonderful rich caramel color and it had everything I was looking for. It has an open outer pocket, then three other pockets, all but the middle one close with a snap which is the only thing I didnt really like but I can live with it. The middle pocket closes with a zipper. The straps are the perfect length to put up on your shoulder and not hang too low. I had looked at several places and bought this online and Im very happy with my purchase. Its a great purse."
6af678f46537cf4f0a3932604c96435d,jeba1321,2,"LOVE, LOVE THIS BAG LOTS OF COMPARTS, LOVE THE DESIGN. A PLACE FOR EVERYTHING I LOVE THAT IN A BAG."
03f9d368f1838145d22d1a876e47708b,ljua3314,1,Works great for my 14 year old son. Has good quality
dd95b64aeb4450637133d13f37044158,uvxg2432,1,This tote will be excellent for travelling because it is durable and roomy but will still fit under the seat. And it is a good looking purse that to me resembles a luggage quality item.
c0136e54858a66ca0027525e1e9e08d0,ikmi2431,1,"This tie looked great on my son for a formal military event we attended. Super cute and we received it quite fast, also."
e45df62dd0f8edc9862fe1745e47b17b,shtw3223,2,Great little lightweight summer top. Very attractive and airy. I am 64 years old and think it is a top that can be worn by all ages.
ff3684307302bfc4d450fccc932b077a,yphp2331,2,Im in LOVE with this handbag! Very stylish and spacious! I love all the pocket space. Its also very comfortable on the shoulders!
ff3684307302bfc4d450fccc932b077a,cmas3341,2,I got this bag in silver and I love it! Its very roomy which I like. I love the style and color and have already received compliments. You can always count on Liz!
ff3684307302bfc4d450fccc932b077a,cvlq3241,1,"I gasped when I opened this purse which I bought in the grey. Its stunning in every way. Its a timeless classy, classic and versatile design. It looks gorgeous hanging against my body, easy to carry and access. Its made extremely well and looks very expensive and upscale. It holds iits own against the expensive designer bags I have bought in the past. I was not expecting a purse this beautiful and I carry a lot of designer purses but this beats them all. Im sold on buying my purses from JC Penny from now on. Im now buying this in another color."
ff3684307302bfc4d450fccc932b077a,mbya4221,4,"Im dreaming and hoping ...........that this purse will be offered in more colours in the future. Id love to see it in several colours such as wine, deep true navy, cream, deep red, camel all in a one color selection such as the grey is. Its a keeper ladies, I also find it feminine but slightly edgy to dress up or down."
ff3684307302bfc4d450fccc932b077a,aqxf3134,1,"I always love a purse that is bigger than normal because I use it to carry all of my important things, then I dont have to clutter up my car or pockets, but mostly to fit my wallet and lotions tissues, etc. I love this purse, its big enough for that and plenty more, pretty too!!"
ff3684307302bfc4d450fccc932b077a,bcop1241,2,"Great bag, Lots of space for everything... Looks super expensive and goes with any style from causal to dressy...I purchased the Wine/ Navy color and its Beautiful!!"
ff3684307302bfc4d450fccc932b077a,vcxd4334,1,"There is plenty of room in this purse and it takes some getting use to because of the shape. I would almost call it a sloppy bag compared to a tightly organized purse. Looks really good. The straps are very short, can barely carry it on shoulders with thick jacket on. Again, it looks really nice. The lining is well made, color is gorgeous (brown) and hardware is beautiful. Good quality."
ff3684307302bfc4d450fccc932b077a,bwpu2224,3,"I ordered this bag on line, and it looked like I would like it. I loved the color and the style, but the bag was way to big for me. I prefer to have a smaller bag. So I sent it back."
ff3684307302bfc4d450fccc932b077a,ximz3144,0,"I bought two, the black and the silver. I love them, plenty of room for all my items. They go well with dressy or casual clothes. I highly recommend this bag."
d50653ac572335ccbd429d125c5e122f,pnsk3434,1,Very cute.. Nice enough for school yet casual enough for play.
d50653ac572335ccbd429d125c5e122f,kujq4222,1,Shirt looks really nice but runs really small. Make sure atleast buy 1 size up if not 2.
d50653ac572335ccbd429d125c5e122f,vqxn4312,0,My daughter loves this top. The design is good quality.
d50653ac572335ccbd429d125c5e122f,yneb2122,0,this product arrived and was just as advertised. Always a pleasure dealing with J C Penney
